tweet_text,cyberbullying_type
"Idiot, I have already told you to drop the neo Äetnik/yugoslav narative that we are Muslims, Muslims is not and never will be a nationality. We are Bosniaks our native country is Bosnia other ethnicities live there too but it is still our native country",cyberbullying
"Just 2-4 attacks on Muslim and u r playing victim card... Did you forget akshardham attack 2002?, bombay attack 1993,jaipur blast 2008,26/11 even history is fraught with Islamic terrorism.... That I will be exhausted if I start counting them",cyberbullying
Iter 3:,cyberbullying
Oh please Why donâ€™t u talk or tweet like this When those terrorists - ISIS use Quran phrases and arabic stuff for war knowingly.. Yet u blame these kpop idols who wore them without knowing the meaning?? Shame on you..,cyberbullying
@Payal_Rohatgi He defends jihadis His family mocks Hinduism He claims to be atheist but never protests against radical islamists or Kashmiri Hindus &amp; Yazidis genocide Hypocrite Javed is a giving covered support to anti Hindu Christians. Just like they floated Bhim-Mslm bhai bhai.,cyberbullying
I care about the present not the past. Donâ€™t tell me Iâ€™m ignorant when Muslim woman suffer in Muslim countries today. Idiot. Muslim men only talk about the past cause thatâ€™s all you have.,cyberbullying
"As of 2015, there r 1.8billion Muslims which amounts 24.1% of world' population.If there is a surge in Islamic terrorism it is unimaginable.I haven't told anything bad about any religion.If u r hurt it is because either u r misunderstood r because u r guilty.learn before argue",cyberbullying
"As a Pakistani Muslim, I'm totally against it. Its illegal and dangerous. But I don't understand why idiots in the comments are trying to fulfill their racist agenda by making this about race.. If you think this is bad, have a look at white people in beaches ... exactly.",cyberbullying
@PeoplesReport @AlterNet Scum bag ISIS supporters will say anything to justify their barbaric behavior.,cyberbullying
Many of you IslamoFascists who never criticised Pakistan atrocities on Hindu/Christian/Sikh communities &amp; always support Radical Islamists like #TablighiJamaat #MaulanaSaad @RanaAyyub @MirzaWaheed @washingtonpost @republic @TAGTVCANADA @IndiaToday @OpIndia_com,cyberbullying
"No, if she doesnâ€™t stand up for whatâ€™s right ESPECIALLY as a Christian woman, then fuck her peace.",cyberbullying
"Christians, know that almost all of us American Jews love your support. IFN is a radical garbage group",cyberbullying
"Listen. There's a Christian woman boldly proclaiming she wont wear a mask and only ""fragile"" ppl should because she has no fear and wont let gubment take her rights. Forget the elderly, neighbors and sick members of Gods house though...",cyberbullying
"#BringBackPayal @TwitterIndia u r vry soft on ISLAMIC terrorism,islamic hatred towards othr communities..u nvr suspnd MUSLIM acounts why???? ar all yr employees MUSLIMS??I DOUBT",cyberbullying
@jukes303 Unlike you I do read before making assumptions.  I read all of the Quran and many of the Hadiths.  That is how I know it's vile.,cyberbullying
Hello shreeya. I just saw one of ur videos. Its good that u r spking at humanity. I would request you to say something on atrocities on Kashmiri Pandits and abt ongoing radical Islamic terrorism in the world also if u consider this fit into ur criteria of humanity.,cyberbullying
Ooooh you are a pudding.I your kneck of the woods you can't buy non halal.Meat from animals slaughtered with the utmost cruelty to satisfy muslim blood lust in the name of religion and you choose to criticise chlorine washed chicken. Utter plonker. Take the knee idiot.,cyberbullying
"How does alla feels happy when your islamic jihadi goons, suicide bombers & terrorist kill innocents? Are terrorist organisation ISIS, AL QAIDA, BOKO HARAM,JuD, JeM,SIMI islamic terrorists? They have quran violent verses printed on their flag..Who carried out terrorist attack ...",cyberbullying
"@ALWiss5 The jihadists fight for the interest of the Caliph and the pedophile prophet, not for the interest of the people.",cyberbullying
"PM Modi With the Support of Terrorists Organisation RSS Has Taken Practical Steps for Muslim Genocide in India. Their First Target Is Muslims, Then Christians, Then Dalit. Then Turn India into a Radical Hindutva Terrorists State like ISIS. @UN @Saudi_Gazette @Bahrain @uaegov",cyberbullying
"Does that mean, as a Christian woman she has the right to lie? If true, why do little kids (&amp; adults, maybe) go to confession &amp; confess to the priest that they lied to their mom; priest then has them say many prayers for their sins or they'd go to Hell.",cyberbullying
"zack bro, what's your point with this comparative list? are you saying sunni islam is not islam at all? your method of defense is to condemn millions of muslims to hellfire equating them effectively with isis terrorists, claiming that almost no one is following the real quran?",cyberbullying
#Hinduphobia_in_Arab U hv religious sharia law. U give no religious freedom to non Muslim. U have religious Umma. U pray for Muslim brotherhood. We pray for humanity U never speak against genocide due Islamic terrorism but we do. Ur silence is cause all â€œIslamophobaâ€ not us,cyberbullying
@zh_ha89 Islam treats women like slaves and anyone who says otherwise is stabbing women in the back. http://t.co/pMfSv6sss9,cyberbullying
What about the Christian persecution you support at the Southern border of the USA? Hypocrisy has become the radical rightist mantra.,cyberbullying
Where is the minority right in Pakistan a Christian woman had to ask asylum from Western countries.why she has to plz answer this question first,cyberbullying
"Darkness is in your eyes. Terrorist factories are running all over the world in the name of Prophet Mohammad, Jaish-e-Mohammed, Lashkar-e-Taiba and ISIS militants also offer Namaz and recite Quran daily. Terrorists and your Quran is same.",cyberbullying
Only u can feel how much Hindus afraid to live with muslims it's only not in india now whole world is suffering from islamic terrorism a very scary situation creat by Muslim in whole world example they looted rape dacoits mudrer shamless uncivilized don't be serious with shehla,cyberbullying
Nicki really followed me today. A good Christian woman right there,cyberbullying
I think if I want to shiplap every wall in my home that is my right as a southern American good Christian woman and I will not let Dan Coe or anyone come between me and what God has planned for my journey on earth.,cyberbullying
you know I fucking hate stupid dumb cum cuck cunt fucking faggotd d niggerrsb steling my diamond like get out out of here bitch like fucking hell jesus niggers faggaot cuck fucking hell mate fuck me with a toothbrush like chil niggda,cyberbullying
"â€œ@FuneralPush: â€œ@RealLilMouse: romney dat nigga im voitin fo him #skrateupâ€ dumb ass nigger, you could fuck around and get smoked toâ€ lmao",cyberbullying
"Red, Blue Balls, Games: Balls in Air: Dances with Dense....Dence, Dumb, Simple, shallow, Snakes in your face, anger issues, with the bumps in the roads. Friends, frogs, fools, dates on the beach, RV camping, with Steven Jarrot,needle snakes, white slave niggers , trades to fuck.",cyberbullying
You twitter niggers are dumb as fuck.,cyberbullying
I didn't know posting memes with the n word as a non black person was unacceptable. I now have seen that it is actually offensive and shouldn't be done. I'm sorry for doing this in the past and I'll make sure to never do it again in the future. If I do/say anything that happens,cyberbullying
"It's truly disgusting that ""nigger"" is the only racial slur people are supposedly not allowed to use. That basically means black people are somehow more important than the other minorities, or that the discrimination they've faced is somehow worse, neither of which is true.",cyberbullying
"Twitter do the stuff, this guy SMH he said nigger in danish. It disgust me that this guy even have the nerve to write it and post it on his snap. I took this pic and blocked him After, itâ€™s disgusting because he knows whatâ€™s going on rn. #BLACK_LIVES_MATTER",cyberbullying
happy birthday to one of my first best friends on here. i love you with my whole entire heart. ur the best bub iâ€™ve ever had. im so grateful to have someone so adorable and so precious like you. thank u for always having my back. i appreciate u a lot. have the best day ever !,cyberbullying
@II_Tombstone_II wow fuck you faggot im never being cute to you ever you dumb bitch nigger asshole bitch scritch bitch,cyberbullying
"I had to be a black father in my past life . Naw..my first life. Cuz I fuckin hate washing dishes! And black daddies don't do the dishes lol it's just so many other ways to use us around the house.. gimme anything else, literally. Lol",cyberbullying
"Hey I'm @neckzoh and I wanted to let you know, Niggers shouldn't exist. They are a disgusting filth, They should go back to pic... â€” Let me guess your girl got taken by a black man, tight it happens g https://curiouscat.me/_cstryder/post/415933167?1524175687",cyberbullying
"â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€ tf? That's cool though cause bitch we still in the hoe 4 more years! #BLACKOUT",cyberbullying
"No you dumb fucks, you still can't fucking say nigger. Fuck this look like!",cyberbullying
"#Al_Sharpton Sharpy says what's happening here isn't a riot: what this is is""fury, frustration, exhaustion..."" He points out the white riot in the #Greenwood_district_Tulsa_OK called #The_Negro_Wall_Street. Of course, that was 99 years ago. GOTSHA!",cyberbullying
"Neekie, and his holiness is acting like a dumb fuck. Idk. I'm trying to turn a nigger out but looool, I guess I should behave sometime :(",cyberbullying
"@tayyoung_: FUCK OBAMA, dumb ass nigger ignorance at its best !",cyberbullying
"This is disgusting @NFL.. Smh. Just another way white people in power try to remind u no matter how much money u make, now matter how much u do things the â€˜right wayâ€™, black people will never be more than niggers in their eyes. #NFL #KneelingBan",cyberbullying
Fuck this nigger singer is a dumb douche. Fucking nigger. https://plus.google.com/102857646550641541530/posts/HeE7x6w6XGn,cyberbullying
"â€œ@hellooooashlee: Fuck Obama, stupid fucking nigger!â€ ARE YOU MAD DUMB BITCH ? MY PRESIDENT IS BLACK :)",cyberbullying
Jarule asked all yâ€™all nakers â€œWhatâ€™s my mothafuckin name â€œ and all yâ€™all dumb fucks said â€œare you ready â€œ but now all of sudden yâ€™all so sure this lady said niggers .... ok cool,cyberbullying
When white people see you boy you a nigger dumb fuck,cyberbullying
"@cthagod bitches starting already : â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€",cyberbullying
I said household you dumb nigger now get lost. Go talk about weed and police brutality dumb fuck.,cyberbullying
"Why? You believe U can incite fear, racism, violent protest to suppress exculpatory evidence of colored.",cyberbullying
"@TyrieBrownRW18 fuck haiti, come to Colorado you spook. you niggers are really dumb and about to get it within the next 5 yrs. SPOOK",cyberbullying
"@McFly_42: @Jormarkovitch is dumb AS FUCK yea and im a senior, and im NOT a nigger!",cyberbullying
@ladieJ135 nigger every chick that call this phone work or go to school never fuck with I broke or dumb bitch,cyberbullying
Y do all these bitches have to b fake as fuck dumb as fuck an can never get a lie stright that's y niggers like me stop carein,cyberbullying
"But these dumb fucks don't care. Excuse my language but I'm livid right now. Literally openly saying ""nigger"". My grandfather was black.",cyberbullying
"Felder vs USTA,Judge E Ramos assigned to case. Anthony Simmons was harassed,called a monkey.NYPD LT T Sheppard was called(nigger)by Black female attendant at 2017 US Open Tennis,no investigation by http://USTA.Black attendant wasn't fired from seasonal job.Disgusting",cyberbullying
White people who act like niggers smh wake the hell up you dumb fuck your WHITE,cyberbullying
UR THE ONE WHO TWEETED IT FIRST,cyberbullying
@Ceciwee_: Number one bitch you can't replace me I just fucking did dumb fucking fuck my fuckingpussy fuck nigger,cyberbullying
FIRST THIS DUMB NIGGER BITCH DAVITA SMITH TALKING ABOUT FUCK TRUMP AND NOW TALKING ABOUT GIVING HIM MY ACCOUNT KEY AFTER I ASK FOR SUPPORT TO OPERATE MY BUSINESS SPORTS BETTING THRU 2017 RULE REGULATION BUT ALSO MY LIFE THRU TRYING TO FRAME ME OFF ANYTHING SHE FILED,cyberbullying
Me: *stares at dad after he says something dumb* Dad:Fuck you ugly Jew bitch Me: Nigger Dad: You're adopted Me: Dad: yeah shut up Jew,cyberbullying
"I've listened to all 3 of these in the past 2 weeks The deep voice in Black Rainbows is actually going through the colors of a rainbow in hawaiian. I didn't think anything of it when I google translated it, but now I can't help but wonder... Am I gay? Extremely confused.",cyberbullying
@soluable @L7Malto exactly man ur a fuck up in life!!! XD ur look like a motha fuckin crossbreed of a mexican and a dumb niger xD,cyberbullying
"You are way past protecting any one of those, if you serious stop with your silly games and allow the economy to get going and businesses to operate anything short from that is just not good enough!!",cyberbullying
!!!!!!!!!!!!!!!!!!!!!!!!!!!! AT FIRST I WAS KINDA INTIMIDATED FOR A WHILE BUT YOU WERE STILL SUCH A HUGE INSPO TO ME!!!! and now ur one of my bakudeku friends and honestly seeing you and the others talk abt it on the tl is SO FUN i love it never change,cyberbullying
â€œ@OsoTheKid: Yo it's 100 degrees outside niggers rockin crewnecks.â€ dumb fucks,cyberbullying
@renearroyoo the way people think Iâ€™m you. 10th times in a row I got called White girl,cyberbullying
â€œ@Colton_Zappe: Fuck that dumb nigger Obamaâ€ seriously that's how you feel you know minorities running shit now right? #youmadbruh,cyberbullying
"Still president doe. â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€",cyberbullying
"@SwagKriz: Nigga Fuck Yo Twitter , Bitches Follow Me In Real Live life * , dumb nigger",cyberbullying
In that case a message to my future kids: FUCK SHIT ASS BITCH NIGGER COOTIES,cyberbullying
"Niggers just DUMB""@Ashanti_Smiles: They ya ex for a reason SOO fuck em !""",cyberbullying
Y'all elders got called white or Caucasian on their birth certificate. My grandma says negro. Born into the privilege. Don't talk to me about spoiled nothing..,cyberbullying
sitting here with this bt21 face mask (the black one but it says bt21 in the side lmao) my cooky keychcain cooky popsocket and muster shirt oh my god I didnâ€™t mean to do this if someone knows anything about bts and walks past me theyâ€™d prob run away,cyberbullying
"Nah Iâ€™m done with allis equality shit yâ€™all niggas donâ€™t wanna work together, yâ€™all wanna do your own shit not communicate right? Bitches wanna call me dumb for educating right? We still at Starbucks right?? Sayless #WhitePower fuck you niggers ON GAUD",cyberbullying
"RT @jessycaleexo @RC_TGOET O SO UR THOSE NIGGERS WO STILL WOULD FUCK ME EVEN IF I HATE Uâ€”no dumb bitch, I was talkin to my followers.",cyberbullying
Dumb ass messican foos throwing water at random black people listening to black people screaming out â€œfuck niggersâ€ ? Yeah okay,cyberbullying
@VestryHouse You can just see her credentials.  Black FemiNazi.,cyberbullying
hii u were one of my first moots on twt n i still love seeing ur tweets on my tl :D,cyberbullying
"S/O to the dumb fucks without a job spending $$like they work everyday! That's the real Definition of a ""Nigger""",cyberbullying
"â€œ@druggedfeelings: FUCK ALL YOU STUPID BLACK PEOPLE, DUMB NIGGERS UNFOLLOW MEâ€ spam",cyberbullying
"â€œ@thugdawg66 RT @tayyoung_: FUCK OBAMA, dumb ass niggerâ€ pic.twitter.com/VYtd6I2p",cyberbullying
When black ppl call someone a nigger even if they're kidding it's annoying and they sound dumb as fuck. Know where tf you came from,cyberbullying
"â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€-- your father fucks you on the regular u oval shaped bitch",cyberbullying
how the fuck do you sell an entire fucking sub-culture to crackers?.. niggers are dumb as fuck. PERIOD,cyberbullying
Dumb bastard nigger bitch who the fuck says shit like that?,cyberbullying
Whities don`t give a FUCK about dumb niggers and their love lives,cyberbullying
"if youâ€™re dating someone who has a known past of abuse, manipulation, &amp; sexual assault within their relationships &amp; you condemn those actions while criticizing the victims, i have zero respect for you, your partner, &amp; anything that comes out of your mouths.",cyberbullying
Why hasnâ€™t did anything in the past 50 years? He has been good at selling out our country to China and getting rich and lining his familyâ€™s pockets too. But he is also screwing the American people. Heâ€™s been great at arresting the black communities too. Remember 3 stikes your out,cyberbullying
@xMoshingZOMBIEx not all black people are dumb niggers you racist fuck,cyberbullying
Andre Russell and Steve Harvey was calling me boy first nigger dumb ass stupid fuck they said I had a dick big nose fucked up hair,cyberbullying
RT @melababy: I wanna FIGHT this dumb black bxtch !!---&gt;Fuck them Niggers!!(KKK voice) LoL,cyberbullying
fuck you and the projects... dumb ass niggers,cyberbullying
I coulda rocked with white people as a unit being called the weakest link. I would have given him that. But OF COURSE this negro kept going.,cyberbullying
Dumb fucks will join an Internet hype to kill meek mill but could care less about their number one receiver calling people niggers,cyberbullying
"Fuck your nigger ass, this aint the past times where ya niggers can do w.e the fuck ya want, stop living that shaggy motto, its dumb",cyberbullying
Get that dumb Nigger the fuck out of the White House. http://fb.me/2hGBAAu2D,cyberbullying
YUK! @angiie_vTFB: Shut up ya mad ignorant its disgusting the shit u saw RT @NarcissisticDIP: You black niggers have dreams one day (contâ€¦,cyberbullying
"@tayyoung_: FUCK OBAMA, dumb ass nigger&lt;==== somebody punch this bitch .",cyberbullying
"S/O to all the stupid bitches who voted for Obama, y'all a dumb af! FUCK NIGGERS!",cyberbullying
"Finally a decent black guy that was killed by the police is trending. Now they can't make any excuse about past crimes, drug use or wild behavior. This black kid was a regular guy that never did anything to deserve what he went through.",cyberbullying
"I don't give a fuck who you are, threaten and I wont be talking to you, I will fix. I am not your Nigga or Nigger, go fuck your self you dumb coon.",cyberbullying
"according to @HipsNLips_ I'm am the following : A dumb nigger baby, A simple ass nigga, and A dumb fuck. *self-esteem drops 39 points* llf.",cyberbullying
Yall tb its jus a joke... FUCK IS FUNNY BOUT CALLIN A BLACK PERSON A NIGGER? OR JOKIN BOUT SLAVES BEIN HUNG? Dumb ass white ppl,cyberbullying
"@tayyoung_: FUCK OBAMA, dumb ass nigger bitch #Swerve",cyberbullying
"Ikr, that Nigger dumb as fuck --&gt; RT @SteveStfler: &amp; then satan said, ""let there be feelings""",cyberbullying
Some dumb fuck called nigger smh,cyberbullying
"Everyone feels safe to disrespect Black ppl. Using terms negative terms referring to us like Nigger, Hotep, Bitch, Ho. Its disgusting",cyberbullying
@BubbaWallace downplayed this if anything. We can talk about Black people randomly deciding to start hanging themselves from trees if you want to talk about a noose. Eight suicides in the past two months that were all in public places &amp; havenâ€™t had proper investigations.,cyberbullying
"And, if a man is black that means he has black skin, if he is white that means he has white skin. Niggers were actually calling white people black in a way that didn't mean the color of their skin, but as if they had a dark personality; that's disgusting and false.",cyberbullying
"Nawa o! See abuse o_o he's fyn o, 2much skweed aint gud mahn! ""@Gingerboy_bolu: No dumb fuck Gbenga ""@kidwonda__: What nigger, ur shirt? :s",cyberbullying
your mom would let them all fuck RT @Tjones3221: Seahawks are a bunch of dumb niggers,cyberbullying
@MsLisaRayy muhaha fuck u an yo fort lil nigga,cyberbullying
@LaraLeaTrump u a stupid cracker fuck you yo daddy yo mama i should put this nigger dic in yo mouth dumb ass bitch i hope yo hole family die,cyberbullying
@rpgpastora883 what the fuck you dumb nigger,cyberbullying
Fuck my dad. I can't go to skate south tonight because hes a stupid nigger. Had everything planned and I have 2 Ds and hes a dumb fuck face,cyberbullying
1. I THINK THIS SHIT IS FUNNY 2. ONLY WHITE PEOPLE DO SHIT LIKE THIS. YOU AINT NEVER SEEN A BLACK PERSONS SCREAM I HATE CRACKERS. WE DONT GOT TIME FOR DUMB SHIT 3. ITS CLEAR AS FUCK IT AINT A â€œNIGGA or NIGGERâ€ AROUND TO SMACK THE DOG SHIT OUT OF HER FOR SAYING IT pic.twitter.com/cTMe5a606r,cyberbullying
"Lmfaoo RT @gottdamm_jossi: Lol! RT @retrowill3 Why are you mad Fat Girl RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
Noted :) â€œ@BootyNDaBrain: Lol I can't fuck a dumb nigger! No matter how cute he is hey? My juices are stimulated by conversationâ€,cyberbullying
"See the shit angry white hoes say smh. Whelp this nigger runs your country again dumb bitch RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
"Eat shit slut RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
@ButlerBeliebers racism u know? how white ppl treated colored pplz diffrent at that time??,cyberbullying
"RT @tayyoung_: FUCK OBAMA, dumb ass nigger&lt;&lt;=== wow you feel real big using that word. Too bad you're the Nigger Ignorant Fuck",cyberbullying
@sevenstrong1 @kid_zach go fuck yourself. FUCCKING dumb ass nigger bye bye dumb fuck,cyberbullying
'superiors' make u run around for their dumb mistakes .. niggers without degrees fuck me off ! #middleclassanger,cyberbullying
"That's a good point, I've never ran on anything bigger than 18s in the past because of that. And hehe, that happens. Met Black is gorgeous, though",cyberbullying
"So stupid and ignorant. No one alive today had anything to do with past slavery. As a species, hopefully we learned from this horrible injustice. Why is Northern NC willing to pay African Americans reparations? Not one black man or woman was alive during that timeframe!",cyberbullying
"Writing a book called, ""The Confused Negro Awakes,"" in honor of my white husband who I was married to for more than 20 years, but didn't know he was racist all the days he treated me like a QUEEN, until white Liberals clued me in on who a racist is.",cyberbullying
@KattWillliams I'm unfollowing you because you only ever post shit like this. Shut the fuck up you dumb nigger.,cyberbullying
"Why attack me instead of racism? But as you ask, at the time &amp; in this post I criticise(d) use of â€˜nigger in woodpileâ€™ remark. BUT the Tories acted. This incident far far worse. But no response from Labour. As you know, power is &amp; establishment matter. Parties should act.",cyberbullying
â€œ@Ayee_Bruh: No such thing as Jesus or god dumb fucks die nigger lover â€” Woah :o http://ask.fm/a/4p4k90iiâ€ Ohh hell no!,cyberbullying
"Ignore ignorance RT @UnchillGABE: ""@TrevDaySweg: Fuck Michael Brown he was just a dumb ass nigger lol"" so we gon do somethin about this?",cyberbullying
Fuck you ya dumb ass uncle tom bitch ass NIGGER,cyberbullying
White ppl always got some shit to say about racism. How the fuck do u know your skin isn't colored?,cyberbullying
"Means longer life span for the game, and more fun with people who are enjoying the game, and more people to talk about the game. :D I can't manage past SOR so content doesn't do anything for me but yay for game health.",cyberbullying
"I really hate how ugly people are . Dumb fucks are calling a 26 y/o who just lost his 1st superbowl a ""thug"" &amp; ""stupid nigger"" foh w/that bs",cyberbullying
"The great fear, dislike, and anger against black people in this picture is disgusting. And yâ€™all wonder why we are the way we are. Because your racist ass grandmas and grandpas was calling us niggers while we trying to get an education. This still happens today if you didnâ€™t know",cyberbullying
"My alma matter is the #1 private high school in Los Angeles. Freshman year our bus route started in South LA, stopping in Cheviot and Beverly Hills. White families complained. Their kids were greeted by a bus full of Negros from the south side. White kids called it â€œthe poor busâ€",cyberbullying
WHAT THE FUCK KYLE WILLIAMS YOU DUMB NIGGER,cyberbullying
@happiIyellie @hotboxwes ur privlaged as f and dont know shit about being colored so y dont u stop with ur racism rn?,cyberbullying
"Ignorant lightskinned people smh . At da end of da day ur black , fuck skin color , white people still consider u a Nigger too. Dumb ass.",cyberbullying
"Their race name in Negroid. Is that the N word you refer to. Go to Brazil, they are called negros, black in Spanish. Latina and Hispanics are Caucasian with ethnicityâ€™s. White people are White without Hispanic ethnicity. Itâ€™s in forms.",cyberbullying
A fuck about no louis dumb ugly nigger name Wayne Positive trash soft ass nigga off my pussy off my quadruplet boys pic.twitter.com/Qgdb7T1LEE,cyberbullying
@DyNCounterfeit @DyNSparky @EricD_1 @DyNTeasing and this dumb nigger is better than you at cod so go fuck your right hand that's all u get!,cyberbullying
All I replied was fuck off nigger and then you continued the conversation dumb nigger,cyberbullying
"Well Spoken Bo, I respected that he came up in a different era and I believe things were more difficult for a black person then. I believe his past kept him blind to the present. It seemed he could never view the USA through anything but a 1950,s lens",cyberbullying
"I made some CHOCOLATE PIE FOR YO ASS! TAKE A SLICE BITCH! ""@tayyoung_: FUCK OBAMA, dumb ass nigger""",cyberbullying
actually us negros whipped white people and called them karens in the process so ://,cyberbullying
â€œ@Austinnian: Shit i remember when i went to the watchers they called me a dumb cock sucking nigger lol fuck headsâ€ DEAD,cyberbullying
@eugeni_love fuck you dumb bitch fuck shit nigger ass.,cyberbullying
â€œ@helloMFkittyo_O someone's mad ... *hands you a tampon* . RT @Colton_Zappe: Fuck that dumb nigger Obamaâ€-LMAO #2TERMMMMMMMMMMMMZZZZZZZZZZ,cyberbullying
Niggers are DUMB!! Fuck,cyberbullying
"Drink bleach stupid girl RT @ShoSmoove: I feel bad for your brain. RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
â€Nigger bitch fuck cuntâ€ me whenever I do something dumb,cyberbullying
@_thuggatee Niggas Are Ghetto Niggers Are Crazy Wild And Fucks With White Kids That Do Dumb Shit ! xD,cyberbullying
THATS SO GOOD WTF DM ME THE LINK WHEN UR DONE IM GONNA BE THE FIRST ONE TO BUY IT,cyberbullying
"Dear Mexican Nigger driving a Pontiac Grand Prix on 6's, u look hella dumb as fuck. Sincerely, Grown Ups.",cyberbullying
"â€œ@htttpsav: FUCK ALL YOU STUPID BLACK PEOPLE, DUMB NIGGERS UNFOLLOW MEâ€ spam",cyberbullying
Stupid asses... you niggers look dumb fuck that frog! Ijs tho http://instagram.com/p/prOrK4ixP9/,cyberbullying
"FAG!!! RT @MacFreshPrince: GAY! :""D dumb fucks""@_L_ANDILE_: Gay! ""@Reciprocator_: What do you call niggers who listen to bieber?""",cyberbullying
BUNCH OF DUMB FUCKING NIGGERS GIVING OUT DEATH THREATS AGAIN FUCK U! COME GET SUM ILL SMACK THE FUCK OUT YA BISH,cyberbullying
Well kimmy not white but I bet b4 they were saved she called him my negro,cyberbullying
Niggas killing niggas over dumb shit these days... niggers need to link up get money and fuck bitches.. middle finger to da drama str8 up,cyberbullying
Shut the fuck up you dumb nigger RT @ChiefKeef: Shifu = Shit Fu = Shit Fugazy,cyberbullying
"Keep on dividing, you Moron! Keep on inciting violence! I cannot believe how bringing up the past and living in that negativity helps anything. The past is the past. EVERY American has the same opportunity to succeed. Yes, some folks grow up with bad childhoods, black AND white!!",cyberbullying
"My anger is towards arrogance. I say nigger to bring these people back down to earth. The sheer amount of black supremacy I see on here is just disgusting. And yes, supremacy. They only care about their people, and attacks every other race, thinking that everything is theirs.",cyberbullying
I salute them for starting a dialogue on race in the U.K. the Founding Stealers of America had to learn that behavior of racism and of treating those with colored skin as less than from somewhere they should also be talking about reparations. Closing the wealth gap,cyberbullying
"Dad just said ""Fuck you"" to me and didn't say bye he said ""Peace nigger"" he is so mad about dumb shit.",cyberbullying
"â€œ@tayyoung_: FUCK OBAMA, dumb ass niggerâ€ God Bless child of God!! I hope God has mercy on your life for that racist comment.",cyberbullying
@Commando_XV fuck you dumb nigger,cyberbullying
â€œ@_seleee: @PlanetTyler STFU STUPID NIGGER FUCK U TALK TO DAMN MUCH ULL GET UR DUMBASS KICKED GO DIEâ€lol dumb ass,cyberbullying
"I understand you might be emotional about this, but just based on past sales data TLoU2 hasnâ€™t had a higher rate of drops or anything like that and once the Black Friday promotions kick in this will fly off shelves. We can revisit this in December but Iâ€™m confident.",cyberbullying
Last tweet- with your hair like that girl:fuck you nigger *walks off* jalin: wtf did you jus say dumb fucking beaner *throws rock*,cyberbullying
"Romney had that attitude like ""you dumb nigger"" and Obama was calm and honorable as fuck and won shit easy real niggas can cry if necessary",cyberbullying
RT @sabs0ul: why do y'all wanna use the n word so fucking bad https://t.co/cP5RlAsWzF,cyberbullying
what dimension is ur phone? first one or the second one,cyberbullying
"Â«@tayyoung_ FUCK OBAMA, dumb ass niggerÂ» Really bitch find the nearest toilet and eat shit",cyberbullying
"@_Jaarroonn shut the fuck up, no. dumb ass nigger shit",cyberbullying
RT @3RoseScott Y'all gone stop doing that dumb shit... Letting niggers fuck your credit up &lt;&lt; #sidehoeproblems,cyberbullying
"Her: ""FUCK OBAMA,dumb ass nigger"" Me: ""FUCK YOU, FUCK YO MAMA &amp; YO GRANDMA!""",cyberbullying
"The courtroom is disgusting. They don't say ""nigger"" but Black Africans are treated like that. You know what I mean.",cyberbullying
"She's riding a tiger now and she can't get off. She made her name by selling herself to whites as a ""different kind of negro"" (as Malcomn put it). She even married a white boy. Now she must sound as ridiculous as possible to please them or be called a sellout. Tough.",cyberbullying
"Real fat RT @Mo_Prepboy: ""@tayyoung_: FUCK OBAMA, dumb ass nigger"" i hate racist fat bitches like this.",cyberbullying
RT @_tenaciousD @jockinmyfresh24 u dumb nigger pause why did it just felt the racism off this tweet nigger tho smfh fuck you cracker lmao,cyberbullying
"So.. I found the Twitter account that's owned by the two starring girls in 2 girls 1 cup===> RT""@tayyoung_: FUCK OBAMA, dumb ass nigger""",cyberbullying
@GDKJordie SHUT THE FUCK UP YOU CANT DO SHIT YOU DUMB NIGGER,cyberbullying
@NayNayCantStop You fat as fuck the fuck are you talking about? Dumb ass nigger,cyberbullying
"I hope somebody butt rape you cracker hoe...suck on 10 black dicks RT @tayyoung_: FUCK OBAMA, dumb ass nigger",cyberbullying
I fucking hate: listening to a dumb nigger saying â€œI got Swagâ€ shut the fuck up no one ask!,cyberbullying
it was one of the first things i did when i got my iphone nancy ur embarrassing,cyberbullying
this entire time u have been calling a colored woman who fights against racism as the real racist thats 100% a racist trope used to defend and protect racism #YouFailedBruh,cyberbullying
You dumb fucks can't attack a cop cigar stealing Nigger,cyberbullying
You stupid niggers always do this with fucking dumb people and theyâ€™re in their bag yâ€™all got sumn to say like.. SHUT THE FUCK UP pic.twitter.com/4BsS0p1Yd9,cyberbullying
but also yall was quick to cancel the mf over fucking his cat (which is disgusting as fuck) but was hesitant to cancel him when he called a black woman nigger bitch to her face..on video???? huh interesting,cyberbullying
If yâ€™all want anymore white ass crazy drama itâ€™s this show on Hulu called Taken at Birth about this white doctor who sold 200 babies out the back door of clinic door in this small town. Not a negro in sight!!! Just a good old hot aryan mess,cyberbullying
